PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 7.24055000e-02 2.26901000e-01 2.26909000e-01 2.27100000e-01 2.28715500e-01 7.24055000e-02 0.00000000e+00 0.00000000e+00 7.31565000e-04
0.00000000e+00 4.82854500e-02 1.20258500e-01 2.73817500e-01 2.73831500e-01 2.74057500e-01 2.75772500e-01 1.20258500e-01 4.82854500e-02 0.00000000e+00 1.21954000e+00
0.00000000e+00 1.20630000e-01 1.92191000e-01 3.44857500e-01 3.44878000e-01 3.45139500e-01 3.46954500e-01 1.92191000e-01 1.20630000e-01 0.00000000e+00 3.16816500e+00
0.00000000e+00 2.20717000e-01 2.91883500e-01 4.43693500e-01 4.43720000e-01 4.44019500e-01 4.45934500e-01 2.91883500e-01 2.20717000e-01 0.00000000e+00 6.01335000e+00
0.00000000e+00 3.52934500e-01 4.23720500e-01 5.74705000e-01 5.74735000e-01 5.75075000e-01 5.77090000e-01 4.23720500e-01 3.52934500e-01 0.00000000e+00 9.93930000e+00
0.00000000e+00 5.22210000e-01 5.92625000e-01 7.42805000e-01 7.42845000e-01 7.43225000e-01 7.45345000e-01 5.92625000e-01 5.22210000e-01 0.00000000e+00 1.51436500e+01
0.00000000e+00 7.34025000e-01 8.04085000e-01 9.53485000e-01 9.53530000e-01 9.53955000e-01 9.56175000e-01 8.04085000e-01 7.34025000e-01 0.00000000e+00 2.18372000e+01
0.00000000e+00 9.94465000e-01 1.06417500e+00 1.21281000e+00 1.21286500e+00 1.21333000e+00 1.21566000e+00 1.06417500e+00 9.94465000e-01 0.00000000e+00 3.02434000e+01
3.63232000e-01 1.34771000e+00 1.41704000e+00 1.56486000e+00 1.56492000e+00 1.56543500e+00 1.56788500e+00 1.41704000e+00 1.34771000e+00 3.63232000e-01 4.11217000e+01
8.05445000e-01 1.78005000e+00 1.84901000e+00 1.99601500e+00 1.99608500e+00 1.99666000e+00 1.99923000e+00 1.84901000e+00 1.78005000e+00 8.05445000e-01 5.46525000e+01
1.33827500e+00 2.30311500e+00 2.37170500e+00 2.51790500e+00 2.51798500e+00 2.51861500e+00 2.52131500e+00 2.37170500e+00 2.30311500e+00 1.33827500e+00 7.12025000e+01
1.97486500e+00 2.93003500e+00 2.99826500e+00 3.14366500e+00 3.14375000e+00 3.14444500e+00 3.14727500e+00 2.99826500e+00 2.93003500e+00 1.97486500e+00 9.11650000e+01
2.72948000e+00 3.67507500e+00 3.74294500e+00 3.88755000e+00 3.88765000e+00 3.88841000e+00 3.89138000e+00 3.74294500e+00 3.67507500e+00 2.72948000e+00 1.14943500e+02
