PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 6.84380000e-02 2.16128500e-01 2.16136000e-01 2.16324000e-01 2.17933000e-01 6.84380000e-02 0.00000000e+00 0.00000000e+00 4.21820500e-04
0.00000000e+00 4.40664500e-02 1.12107000e-01 2.58926000e-01 2.58939500e-01 2.59162500e-01 2.60870500e-01 1.12107000e-01 4.40664500e-02 0.00000000e+00 1.11825500e+00
0.00000000e+00 1.10462500e-01 1.78125000e-01 3.24113500e-01 3.24133000e-01 3.24391500e-01 3.26199000e-01 1.78125000e-01 1.10462500e-01 0.00000000e+00 2.91070000e+00
0.00000000e+00 2.02680000e-01 2.69979500e-01 4.15171000e-01 4.15197000e-01 4.15492500e-01 4.17400000e-01 2.69979500e-01 2.02680000e-01 0.00000000e+00 5.53555000e+00
0.00000000e+00 3.24878500e-01 3.91828500e-01 5.36250000e-01 5.36285000e-01 5.36615000e-01 5.38625000e-01 3.91828500e-01 3.24878500e-01 0.00000000e+00 9.16770000e+00
0.00000000e+00 4.81737500e-01 5.48350000e-01 6.92025000e-01 6.92065000e-01 6.92440000e-01 6.94550000e-01 5.48350000e-01 4.81737500e-01 0.00000000e+00 1.39955500e+01
0.00000000e+00 6.78480000e-01 7.44765000e-01 8.87715000e-01 8.87760000e-01 8.88175000e-01 8.90390000e-01 7.44765000e-01 6.78480000e-01 0.00000000e+00 2.02207000e+01
0.00000000e+00 9.20900000e-01 9.86865000e-01 1.12910000e+00 1.12915500e+00 1.12961500e+00 1.13193500e+00 9.86865000e-01 9.20900000e-01 0.00000000e+00 2.80578000e+01
3.38718000e-01 1.25038000e+00 1.31599500e+00 1.45747000e+00 1.45753000e+00 1.45804500e+00 1.46048500e+00 1.31599500e+00 1.25038000e+00 3.38718000e-01 3.82254500e+01
7.51950000e-01 1.65448000e+00 1.71975500e+00 1.86047000e+00 1.86054000e+00 1.86111000e+00 1.86367000e+00 1.71975500e+00 1.65448000e+00 7.51950000e-01 5.09035000e+01
1.25084000e+00 2.14434000e+00 2.20927500e+00 2.34924500e+00 2.34932000e+00 2.34995000e+00 2.35263500e+00 2.20927500e+00 2.14434000e+00 1.25084000e+00 6.64475000e+01
1.84803500e+00 2.73259500e+00 2.79719500e+00 2.93642000e+00 2.93650500e+00 2.93719000e+00 2.94001500e+00 2.79719500e+00 2.73259500e+00 1.84803500e+00 8.52395000e+01
2.55727000e+00 3.43297500e+00 3.49724500e+00 3.63573000e+00 3.63582500e+00 3.63658000e+00 3.63953500e+00 3.49724500e+00 3.43297500e+00 2.55727000e+00 1.07673500e+02
3.39340000e+00 4.26033000e+00 4.32427500e+00 4.46203000e+00 4.46213500e+00 4.46295500e+00 4.46605500e+00 4.32427500e+00 4.26033000e+00 3.39340000e+00 1.34155500e+02
4.37235000e+00 5.23060000e+00 5.29420000e+00 5.43125000e+00 5.43135000e+00 5.43225000e+00 5.43550000e+00 5.29420000e+00 5.23060000e+00 4.37235000e+00 1.65094500e+02
5.51110000e+00 6.36070000e+00 6.42400000e+00 6.56030000e+00 6.56040000e+00 6.56140000e+00 6.56480000e+00 6.42400000e+00 6.36070000e+00 5.51110000e+00 2.00901000e+02
6.82750000e+00 7.66855000e+00 7.73155000e+00 7.86710000e+00 7.86725000e+00 7.86830000e+00 7.87185000e+00 7.73155000e+00 7.66855000e+00 6.82750000e+00 2.41980000e+02
8.34040000e+00 9.17300000e+00 9.23565000e+00 9.37050000e+00 9.37065000e+00 9.37180000e+00 9.37555000e+00 9.23565000e+00 9.17300000e+00 8.34040000e+00 2.88725500e+02
1.00694000e+01 1.08935000e+01 1.09558500e+01 1.10900500e+01 1.10902000e+01 1.10914500e+01 1.10953000e+01 1.09558500e+01 1.08935000e+01 1.00694000e+01 3.41516500e+02
1.20345500e+01 1.28503500e+01 1.29124000e+01 1.30458500e+01 1.30460500e+01 1.30473500e+01 1.30514000e+01 1.29124000e+01 1.28503500e+01 1.20345500e+01 4.00709500e+02
1.42567000e+01 1.50641500e+01 1.51259000e+01 1.52586500e+01 1.52588500e+01 1.52603000e+01 1.52645500e+01 1.51259000e+01 1.50641500e+01 1.42567000e+01 4.66636000e+02
1.67567000e+01 1.75559500e+01 1.76174000e+01 1.77494500e+01 1.77496500e+01 1.77512000e+01 1.77556500e+01 1.76174000e+01 1.75559500e+01 1.67567000e+01 5.39595000e+02
1.95558000e+01 2.03469000e+01 2.04080000e+01 2.05394000e+01 2.05396000e+01 2.05412500e+01 2.05459000e+01 2.04080000e+01 2.03469000e+01 1.95558000e+01 6.19850000e+02
0.00000000e+00 0.00000000e+00 6.67719989e-02 2.10859080e-01 2.10868137e-01 2.11097152e-01 2.12941561e-01 6.67719989e-02 0.00000000e+00 0.00000000e+00 5.52176930e-04
0.00000000e+00 4.32485083e-02 1.09634611e-01 2.52872915e-01 2.52889735e-01 2.53159507e-01 2.55116482e-01 1.09634611e-01 4.32485083e-02 0.00000000e+00 1.09843571e+00
0.00000000e+00 1.07692515e-01 1.73711483e-01 3.16140472e-01 3.16164409e-01 3.16476878e-01 3.18546420e-01 1.73711483e-01 1.07692515e-01 0.00000000e+00 2.83998851e+00
0.00000000e+00 1.96475797e-01 2.62142832e-01 4.03795501e-01 4.03826554e-01 4.04183014e-01 4.06365770e-01 2.62142832e-01 1.96475797e-01 0.00000000e+00 5.36838772e+00
0.00000000e+00 3.13345071e-01 3.78672466e-01 5.19574691e-01 5.19612860e-01 5.20016547e-01 5.22313163e-01 3.78672466e-01 3.13345071e-01 0.00000000e+00 8.84112943e+00
0.00000000e+00 4.62500880e-01 5.27499633e-01 6.67674704e-01 6.67719989e-01 6.68172843e-01 6.70585907e-01 5.27499633e-01 4.62500880e-01 0.00000000e+00 1.34263388e+01
0.00000000e+00 6.48616028e-01 7.13296490e-01 8.52762521e-01 8.52820746e-01 8.53318885e-01 8.55848397e-01 7.13296490e-01 6.48616028e-01 0.00000000e+00 1.93025698e+01
0.00000000e+00 8.76860813e-01 9.41230746e-01 1.08000456e+00 1.08006278e+00 1.08061915e+00 1.08326511e+00 9.41230746e-01 8.76860813e-01 0.00000000e+00 2.66584681e+01
3.17652357e-01 1.18566829e+00 1.24970182e+00 1.38773165e+00 1.38780282e+00 1.38841740e+00 1.39119922e+00 1.24970182e+00 1.18566829e+00 3.17652357e-01 3.61465315e+01
7.03385461e-01 1.56264967e+00 1.62635326e+00 1.76364559e+00 1.76372323e+00 1.76440251e+00 1.76732665e+00 1.62635326e+00 1.56264967e+00 7.03385461e-01 4.79110263e+01
1.16701718e+00 2.01762541e+00 2.08099907e+00 2.21756037e+00 2.21765094e+00 2.21840138e+00 2.22146785e+00 2.08099907e+00 2.01762541e+00 1.16701718e+00 6.22585345e+01
1.71961527e+00 2.56165162e+00 2.62470181e+00 2.76053854e+00 2.76063558e+00 2.76145719e+00 2.76467245e+00 2.62470181e+00 2.56165162e+00 1.71961527e+00 7.95146579e+01
2.37315446e+00 3.20669657e+00 3.26942976e+00 3.40454193e+00 3.40465838e+00 3.40555115e+00 3.40892167e+00 3.26942976e+00 3.20669657e+00 2.37315446e+00 1.00013409e+02
3.14048935e+00 3.96561485e+00 4.02802457e+00 4.16243158e+00 4.16255450e+00 4.16353137e+00 4.16706363e+00 4.02802457e+00 3.96561485e+00 3.14048935e+00 1.24094233e+02
4.03532199e+00 4.85209557e+00 4.91419477e+00 5.04789015e+00 5.04802600e+00 5.04909344e+00 5.05278744e+00 4.91419477e+00 4.85209557e+00 4.03532199e+00 1.52095477e+02
5.07214370e+00 5.88064300e+00 5.94243167e+00 6.07542836e+00 6.07557068e+00 6.07672869e+00 6.08059089e+00 5.94243167e+00 5.88064300e+00 5.07214370e+00 1.84352900e+02
6.26618332e+00 7.06646008e+00 7.12791881e+00 7.26021682e+00 7.26041090e+00 7.26164007e+00 7.26571575e+00 7.12791881e+00 7.06646008e+00 6.26618332e+00 2.21193851e+02
7.63330365e+00 8.42540964e+00 8.48660960e+00 8.61819597e+00 8.61839005e+00 8.61974862e+00 8.62395369e+00 8.48660960e+00 8.42540964e+00 7.63330365e+00 2.62931445e+02
9.18982686e+00 9.97384617e+00 1.00347227e+01 1.01656621e+01 1.01658562e+01 1.01672794e+01 1.01717433e+01 1.00347227e+01 9.97384617e+00 9.18982686e+00 3.09861331e+02
1.09525926e+01 1.17285900e+01 1.17892077e+01 1.19194355e+01 1.19196296e+01 1.19211822e+01 1.19257754e+01 1.17892077e+01 1.17285900e+01 1.09525926e+01 3.62258457e+02
1.29386153e+01 1.37067200e+01 1.37669496e+01 1.38965305e+01 1.38967246e+01 1.38984066e+01 1.39032586e+01 1.37669496e+01 1.37067200e+01 1.29386153e+01 4.20369303e+02
