PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 7.05590000e-02 2.22806000e-01 2.22814000e-01 2.23004000e-01 2.24616000e-01 7.05590000e-02 0.00000000e+00 0.00000000e+00 1.66015000e-03
0.00000000e+00 5.01025000e-02 1.20252000e-01 2.71601000e-01 2.71615000e-01 2.71840000e-01 2.73551000e-01 1.20252000e-01 5.01025000e-02 0.00000000e+00 1.26172000e+00
0.00000000e+00 1.24881000e-01 1.94640500e-01 3.45133500e-01 3.45153500e-01 3.45414500e-01 3.47225000e-01 1.94640500e-01 1.24881000e-01 0.00000000e+00 3.27242500e+00
0.00000000e+00 2.28072000e-01 2.97457500e-01 4.47129000e-01 4.47155500e-01 4.47454000e-01 4.49364000e-01 2.97457500e-01 2.28072000e-01 0.00000000e+00 6.20285000e+00
0.00000000e+00 3.64124500e-01 4.33149500e-01 5.82030000e-01 5.82060000e-01 5.82400000e-01 5.84410000e-01 4.33149500e-01 3.64124500e-01 0.00000000e+00 1.02394500e+01
0.00000000e+00 5.38030000e-01 6.06705000e-01 7.54815000e-01 7.54855000e-01 7.55235000e-01 7.57345000e-01 6.06705000e-01 5.38030000e-01 0.00000000e+00 1.55820500e+01
0.00000000e+00 7.55350000e-01 8.23685000e-01 9.71050000e-01 9.71095000e-01 9.71515000e-01 9.73730000e-01 8.23685000e-01 7.55350000e-01 0.00000000e+00 2.24433000e+01
0.00000000e+00 1.02223000e+00 1.09023500e+00 1.23686500e+00 1.23692000e+00 1.23738500e+00 1.23970500e+00 1.09023500e+00 1.02223000e+00 0.00000000e+00 3.10485500e+01
3.71842500e-01 1.38380500e+00 1.45145000e+00 1.59729500e+00 1.59735500e+00 1.59787000e+00 1.60031500e+00 1.45145000e+00 1.38380500e+00 3.71842500e-01 4.21692000e+01
8.24040000e-01 1.82584500e+00 1.89314500e+00 2.03820500e+00 2.03827500e+00 2.03884500e+00 2.04141000e+00 1.89314500e+00 1.82584500e+00 8.24040000e-01 5.59835000e+01
1.36833000e+00 2.36009500e+00 2.42704500e+00 2.57133500e+00 2.57141000e+00 2.57204000e+00 2.57473500e+00 2.42704500e+00 2.36009500e+00 1.36833000e+00 7.28605000e+01
2.01797500e+00 2.99980500e+00 3.06640500e+00 3.20993000e+00 3.21001500e+00 3.21071000e+00 3.21353000e+00 3.06640500e+00 2.99980500e+00 2.01797500e+00 9.31940000e+01
2.78735500e+00 3.75934000e+00 3.82560000e+00 3.96836500e+00 3.96846000e+00 3.96922000e+00 3.97218000e+00 3.82560000e+00 3.75934000e+00 2.78735500e+00 1.17389500e+02
3.69194500e+00 4.65417500e+00 4.72010000e+00 4.86210500e+00 4.86221500e+00 4.86304000e+00 4.86614500e+00 4.72010000e+00 4.65417500e+00 3.69194500e+00 1.45860000e+02
4.74828500e+00 5.70085000e+00 5.76645000e+00 5.90770000e+00 5.90780000e+00 5.90870000e+00 5.91195000e+00 5.76645000e+00 5.70085000e+00 4.74828500e+00 1.79021500e+02
5.97390000e+00 6.91685000e+00 6.98215000e+00 7.12265000e+00 7.12275000e+00 7.12375000e+00 7.12715000e+00 6.98215000e+00 6.91685000e+00 5.97390000e+00 2.17286500e+02
7.38730000e+00 8.32075000e+00 8.38565000e+00 8.52545000e+00 8.52560000e+00 8.52665000e+00 8.53020000e+00 8.38565000e+00 8.32075000e+00 7.38730000e+00 2.61061000e+02
9.00770000e+00 9.93175000e+00 9.99635000e+00 1.01354000e+01 1.01355500e+01 1.01367000e+01 1.01404000e+01 9.99635000e+00 9.93175000e+00 9.00770000e+00 3.10735500e+02
1.08552000e+01 1.17698500e+01 1.18341500e+01 1.19724500e+01 1.19726000e+01 1.19738500e+01 1.19777500e+01 1.18341500e+01 1.17698500e+01 1.08552000e+01 3.66683500e+02
1.29503000e+01 1.38556500e+01 1.39196000e+01 1.40572000e+01 1.40573500e+01 1.40587000e+01 1.40627500e+01 1.39196000e+01 1.38556500e+01 1.29503000e+01 4.29252500e+02
1.53140000e+01 1.62101000e+01 1.62737500e+01 1.64106000e+01 1.64108000e+01 1.64122500e+01 1.64165000e+01 1.62737500e+01 1.62101000e+01 1.53140000e+01 4.98761500e+02
1.79675000e+01 1.88544500e+01 1.89177500e+01 1.90539000e+01 1.90541500e+01 1.90557000e+01 1.90601000e+01 1.89177500e+01 1.88544500e+01 1.79675000e+01 5.75495000e+02
2.09320000e+01 2.18099000e+01 2.18729000e+01 2.20083500e+01 2.20085500e+01 2.20102500e+01 2.20148500e+01 2.18729000e+01 2.18099000e+01 2.09320000e+01 6.59700000e+02
0.00000000e+00 0.00000000e+00 6.88415408e-02 2.17374353e-01 2.17384057e-01 2.17615012e-01 2.19462655e-01 6.88415408e-02 0.00000000e+00 0.00000000e+00 2.10084700e-03
