100	0.0398406374501992	1.0596234190150244
125	0.04980079681274901	1.0645928956469444
150	0.05976095617529881	1.0626214734384027
175	0.06972111553784861	1.0549248205530373
200	0.0796812749003984	1.042233771671534
225	0.08964143426294821	1.0252584788699952
250	0.09960159362549802	1.0047330080703978
275	0.10956175298804781	0.9806236898159797
300	0.11952191235059761	0.9547436378755934
325	0.1294820717131474	0.9279217350036438
350	0.13944223107569723	0.9011502388725957
375	0.14940239043824702	0.8749266293851216
400	0.1593625498007968	0.849471729758949
425	0.16932270916334663	0.8252082195398006
450	0.17928286852589642	0.8018851085868721
475	0.1892430278884462	0.779582529626322
500	0.19920318725099603	0.7581234990823954
525	0.20916334661354583	0.7379799865353068
550	0.21912350597609562	0.71885145953328
575	0.22908366533864544	0.7009054041074064
600	0.23904382470119523	0.6838083053951874
625	0.24900398406374502	0.66774685186018
650	0.2589641434262948	0.6524126134841808
675	0.2689243027888446	0.6379692178803346
700	0.27888446215139445	0.6240159084795004
725	0.28884462151394424	0.6107902722407511
750	0.29880478087649404	0.5979962655239055
775	0.30876494023904383	0.5857865623677084
800	0.3187250996015936	0.5739173678070982
825	0.3286852589641434	0.5624420787810843
