100	0.0398406374501992	1.2383692145521603
125	0.04980079681274901	1.2706538597999877
150	0.05976095617529881	1.2844310631296432
175	0.06972111553784861	1.285687944442018
200	0.0796812749003984	1.2803364516542153
225	0.08964143426294821	1.2722124487172477
250	0.09960159362549802	1.2633224235451617
275	0.10956175298804781	1.253197924703999
300	0.11952191235059761	1.2432917161182384
325	0.1294820717131474	1.233879007752849
350	0.13944223107569723	1.224722321405015
375	0.14940239043824702	1.2158442051757337
400	0.1593625498007968	1.2071965346166942
425	0.16932270916334663	1.1987028949123937
450	0.17928286852589642	1.1904235082965364
475	0.1892430278884462	1.1815959615142355
500	0.19920318725099603	1.172451656732004
525	0.20916334661354583	1.1633163082730744
550	0.21912350597609562	1.1542360523532667
575	0.22908366533864544	1.1452321906844576
600	0.23904382470119523	1.1363183964286112
625	0.24900398406374502	1.1275404964677853
650	0.2589641434262948	1.1188994332998898
675	0.2689243027888446	1.1104341197321044
700	0.27888446215139445	1.1020848173968072
725	0.28884462151394424	1.0939330825265143
750	0.29880478087649404	1.085947203851662
775	0.30876494023904383	1.0781812606795567
800	0.3187250996015936	1.0705790391833447
825	0.3286852589641434	1.0631767933409866
